lat,lon,l3_OSM,l4_OSM
-34.5707672,-58.4710906,Villa Urquiza,Belgrano R
-34.6194061,-58.4519993,Caballito,
-34.639352,-58.4418974,Parque Chacabuco,
-34.6377143,-58.4303682,Parque Chacabuco,
-34.594563,-58.3858226,Retiro,
-34.5953391,-58.3747261,Retiro,
-34.5917704,-58.3779921,Retiro,
-34.5804476,-58.4119602,Palermo,Palermo Botánico
-34.5786665,-58.4137467,Palermo,Palermo Botánico
-34.5711539,-58.4306879,Palermo,Las Cañitas
-34.5828543,-58.4220796,Palermo,Palermo Soho
-34.5678856,-58.4540317,Colegiales,
-34.5669305,-58.4614386,Belgrano,Belgrano R
-34.5899252,-58.3940241,Recoleta,La Isla
-34.5899252,-58.3940241,Recoleta,La Isla
-34.5943786,-58.3920456,Recoleta,
-34.5958576,-58.3899644,Recoleta,
-34.6194061,-58.4519993,Caballito,
-34.6085147,-58.3735721,Monserrat,
-34.6894611,-58.4790634,Villa Riachuelo,
-34.6130375,-58.3609837,Puerto Madero,
-34.5700506,-58.475309,Villa Urquiza,
-34.5776471,-58.4060644,Palermo,Palermo Norte
-34.5918688,-58.397624,Recoleta,
-34.5894812,-58.3891438,Recoleta,La Isla
-34.6339952,-58.4397195,Parque Chacabuco,
-34.6188446,-58.4325366,Caballito,
-34.5885719,-58.3905955,Recoleta,La Isla
-34.5955003,-58.4200006,Palermo,
-34.5762314,-58.4014783,Palermo,Barrio Parque
-34.569395,-58.439156,Palermo,Las Cañitas
-34.679204618,-58.4708605481,Villa Lugano,
-34.6259575,-58.4662144,Flores,
-34.5459399,-58.4689731,Núñez,
-34.5918876,-58.4266864,Palermo,Palermo Soho
-34.5516603,-58.4549042,Belgrano,
-34.5568359,-58.4581102,Belgrano,Barrio Chino
-34.5545188,-58.4915986,Saavedra,
-34.6122052,-58.4065204,Balvanera,Once
-34.5956965,-58.4415953,Villa Crespo,
-34.6246699093,-58.4511980254,Caballito,
-34.601551,-58.3851921,San Nicolás,
-34.6027805811,-58.3863128413,San Nicolás,
-34.6104226927,-58.3699285428,Monserrat,
-34.5967,-58.46043,La Paternal,
-34.6109727,-58.4057538,Balvanera,Once
-34.5587933,-58.4514031,Belgrano,Barrio Chino
-34.600713,-58.387309,San Nicolás,
-34.6013637,-58.3801532,San Nicolás,
-34.602012637,-58.4290400283,Almagro,
-34.5897533885,-58.4227787081,Palermo,Palermo Soho
-34.603594,-58.4654258,Villa General Mitre,
-34.5848245,-58.4921225,Villa Pueyrredón,
-34.60381,-58.41797,Almagro,
-34.5943053,-58.4212675,Palermo,
-34.5803806,-58.4349067,Palermo,Palermo Hollywood
-34.5967929661,-58.4192700419,Palermo,
-34.5726331088,-58.4793671594,Villa Urquiza,
-34.5862857,-58.3996635,Recoleta,La Isla
-34.5931765076,-58.3875344169,Recoleta,
-34.5748738,-58.4761804,Villa Urquiza,
-34.6014782853,-58.379449664,San Nicolás,
-34.6377951,-58.4438454,Parque Chacabuco,
-34.6132216,-58.4792224,Villa Santa Rita,
-34.5739722,-58.4230027,Palermo,Palermo Pacífico
-34.5823429,-58.4322374,Palermo,Palermo Hollywood
-34.5594649,-58.4615874,Belgrano,
-34.5573131878,-58.4462579714,Belgrano,Bajo Belgrano
-34.5845809,-58.4051418,Recoleta,La Isla
-34.5966074081,-58.4021767074,Recoleta,
-34.6132205,-58.4412194,Caballito,
-34.6147299,-58.3617549,Puerto Madero,
-34.5726732,-58.4838533,Villa Urquiza,
-34.5778157,-58.4126883,Palermo,Palermo Botánico
-34.5628869,-58.4632324,Belgrano,
-34.5521323,-58.4385007,Belgrano,Bajo Belgrano
-34.5611381,-58.4588211,Belgrano,Barrio Chino
-34.5825950731,-58.4031985175,Palermo,Barrio Parque
-34.5927172412,-58.3815262687,Retiro,
-34.593741755,-58.3886502158,Recoleta,
-34.5821848,-58.4015403,Palermo,Barrio Parque
-34.5952273,-58.3784456,Retiro,
-34.5970625058,-58.3858821761,Retiro,
-34.580616425,-58.3986924064,Palermo,La Isla
-34.5813230904,-58.4050224196,Palermo,Palermo Norte
-34.592026,-58.4084492,Recoleta,
-34.5970095161,-58.3856890571,Retiro,
-34.5720279,-58.5003084,Villa Urquiza,
-34.6555491213,-58.4335025153,Villa Soldati,
-34.5762585,-58.4242497,Palermo,Palermo Pacífico
-34.5757638047,-58.4241638693,Palermo,Palermo Pacífico
-34.5751277635,-58.4235201391,Palermo,Palermo Pacífico
-34.6104241,-58.4260556,Almagro,
-34.5547294451,-58.4863212772,Saavedra,
-34.5506293909,-58.4804847904,Saavedra,
-34.6104241,-58.4260556,Almagro,
-34.606543,-58.3878511,San Nicolás,
-34.5871904,-58.4076139,Recoleta,
-34.6027231,-58.4597555,La Paternal,
-34.6027231,-58.4597555,La Paternal,
-34.6053805,-58.3877981,San Nicolás,
-34.5954016,-58.4212436,Palermo,
-34.5924844,-58.4112957,Recoleta,
-34.5594634,-58.4451794,Belgrano,Bajo Belgrano
-34.6224239,-58.4556608,Flores,
-34.6783903,-58.4916184,Villa Lugano,
-34.603442,-58.416822,Almagro,
-34.5605295,-58.44678,Belgrano,Barrio Chino
-34.5505451,-58.4859007,Saavedra,
-34.615567,-58.367545,Monserrat,
-34.6365401,-58.4588627,Flores,
-34.6127993801,-58.4236452242,Almagro,
-34.57936478,-58.42916489,Palermo,Palermo Hollywood
-34.575598,-58.423673,Palermo,Palermo Pacífico
-34.6109819,-58.4173379,Almagro,
-34.63673782,-58.35971069,La Boca,
-34.58099365,-58.42310333,Palermo,Palermo Pacífico
-34.572874,-58.443665,Colegiales,
-34.5991058,-58.3960787,Recoleta,
-34.5902611,-58.4388621,Villa Crespo,
-34.5570816,-58.4510288,Belgrano,Barrio Chino
-34.626117,-58.409251,San Cristóbal,
-34.61266708,-58.52911377,Villa Real,
-34.6006068,-58.3860561,San Nicolás,
-34.61243057,-58.44392014,Caballito,
-34.5754283,-58.4416277,Palermo,Palermo Hollywood
-34.5754283,-58.4416277,Palermo,Palermo Hollywood
-34.5986073,-58.4247594,Almagro,
-34.62894821,-58.43156815,Parque Chacabuco,
-34.6116553,-58.4140671,Almagro,
-34.6171767,-58.4278947,Almagro,
-34.6289511,-58.4393275,Parque Chacabuco,
-34.6479472,-58.484554,Parque Avellaneda,
-34.5763439,-58.4349657,Palermo,Palermo Hollywood
-34.5746791,-58.4504745,Colegiales,
-34.6249183,-58.5172228,Monte Castro,
-34.6225103,-58.3966298,San Cristóbal,
-34.6443412,-58.4738484,Parque Avellaneda,
-34.5572896,-58.4808946,Saavedra,
-34.64337,-58.516064,Liniers,
-34.5864136,-58.4140722,Palermo,Alto Palermo
-34.5850262,-58.4120578,Palermo,Alto Palermo
-34.5891561,-58.4381588,Villa Crespo,
-34.6567964,-58.4157327,Nueva Pompeya,
-34.6305574,-58.370425,La Boca,
-34.6113472,-58.38881302,Monserrat,
-34.6098391,-58.3946487,Balvanera,
-34.6128277,-58.4345133,Caballito,
-34.5807515,-58.4579914,Chacarita,
-34.5810083,-58.4493283,Colegiales,
-34.605047,-58.383341,San Nicolás,
-34.5950341,-58.4427336,Villa Crespo,
-34.6238351,-58.3977557,San Cristóbal,
-34.6604215,-58.4470371,Villa Soldati,
-34.576363,-58.4877077,Villa Urquiza,
-34.6337459,-58.436004,Parque Chacabuco,
-34.63752365,-58.35929108,La Boca,
-34.638248,-58.424763,Parque Chacabuco,
-34.638248,-58.424763,Parque Chacabuco,
-34.6075325,-58.4708519,Villa General Mitre,
-34.59967804,-58.37143326,San Nicolás,
-34.6034530299,-58.4286893079,Almagro,
-34.6086731,-58.4231717,Almagro,
-34.6004174,-58.4189439,Almagro,
-34.5883398,-58.4196219,Palermo,Alto Palermo
-34.5665585,-58.4358595,Palermo,Las Cañitas
-34.594178,-58.4282663,Palermo,Palermo Soho
-34.5761055,-58.4418154,Palermo,
-34.5818118,-58.4307566,Palermo,Palermo Hollywood
-34.57363,-58.4323608,Palermo,Las Cañitas
-34.5854194,-58.4113802,Palermo,Alto Palermo
-34.57363,-58.4323608,Palermo,Las Cañitas
-34.5973028,-58.4127659,Recoleta,
-34.5796724,-58.4002472,Palermo,Barrio Parque
-34.5792,-58.4286,Palermo,Palermo Pacífico
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6346627,-58.3702928,Barracas,
-34.5592713,-58.4673589,Belgrano,
-34.5736262,-58.4385378,Palermo,Las Cañitas
-34.562218,-58.450755,Belgrano,Barrio Chino
-34.5594638013,-58.4476827606,Belgrano,Barrio Chino
-34.5590973,-58.4506343,Belgrano,Barrio Chino
-34.568966623,-58.4569197841,Colegiales,
-34.5577689,-58.4588916,Belgrano,Barrio Chino
-34.6105813,-58.3969338,Balvanera,Once
-34.6219515,-58.5108084,Monte Castro,
-34.621523,-58.497904,Floresta,
-34.6035937,-58.4654251,Villa General Mitre,
-34.59879684,-58.39442062,Recoleta,
-34.5916531,-58.4071543,Recoleta,
-34.5982382,-58.4054005,Balvanera,Abasto
-34.5938352,-58.3873403,Retiro,
-34.5977266,-58.4101771,Recoleta,
-34.5977266,-58.4101771,Recoleta,
-34.5979075,-58.4116959,Recoleta,
-34.5519983,-58.4931933,Saavedra,
-34.55537415,-58.48251343,Saavedra,
-34.5529458,-58.4764273,Saavedra,
-34.5553822854,-58.4821112148,Saavedra,
-34.5553292691,-58.4818537228,Saavedra,
-34.604557,-58.393135,Balvanera,
-34.604557,-58.393109,Balvanera,
-34.604557,-58.393109,Balvanera,
-34.604557,-58.393109,Balvanera,
-34.606363,-58.4035385,Balvanera,Once
-34.6077902,-58.4148982,Almagro,
-34.616127,-58.439056,Caballito,
-34.623812,-58.448885,Caballito,
-34.6230125,-58.4291565,Caballito,
-34.6176247,-58.4382201,Caballito,
-34.6365797,-58.4458775,Parque Chacabuco,
-34.61494446,-58.43018723,Caballito,
-34.5834174,-58.452986,Chacarita,
-34.5821537,-58.4469553,Chacarita,
-34.616766,-58.384235,Monserrat,
-34.6111146,-58.3874494,Monserrat,
-34.61966705,-58.38742828,Constitución,
-34.57765579,-58.45656204,Colegiales,
-34.6375809,-58.5006316,Villa Luro,
-34.5909164,-58.4063192,Recoleta,
-34.57182312,-58.4342041,Palermo,Las Cañitas
-34.6018585,-58.4368322,Villa Crespo,
-34.6001856,-58.4348868,Villa Crespo,
-34.5971287,-58.4475133,Villa Crespo,
-34.6232161,-58.4951874,Floresta,
-34.6095414,-58.5031057,Villa Devoto,
-34.610413,-58.362907,Puerto Madero,
-34.6233623469,-58.3996452449,San Cristóbal,
-34.60268021,-58.50230026,Villa del Parque,
-34.6145569,-58.4817858,Villa Santa Rita,
-34.61099243,-58.48307419,Villa Santa Rita,
-34.64175797,-58.477108,Parque Avellaneda,
-34.62411499,-58.41790771,Boedo,
-34.6277682671,-58.4548788957,Flores,
-34.55461121,-58.46744919,Núñez,
-34.55075836,-58.46844864,Núñez,
-34.59637,-58.375211,Retiro,
-34.6069143,-58.4173346,Almagro,
-34.5648985,-58.4397099,Palermo,Las Cañitas
-34.58098602,-58.43224716,Palermo,Palermo Hollywood
-34.586843,-58.40826,Recoleta,
-34.559804,-58.449174,Belgrano,Barrio Chino
-34.5637314,-58.4698508,Coghlan,
-34.56071854,-58.45187759,Belgrano,Barrio Chino
-34.595699,-58.403385,Recoleta,
-34.555293925,-58.4821112148,Saavedra,
-34.6014061,-58.4022344,Balvanera,Once
-34.613686,-58.448796,Caballito,
-34.61398697,-58.4355545,Caballito,
-34.655887,-58.5109793,Mataderos,Naon
-34.61217499,-58.38473892,Monserrat,
-34.5793101,-58.4526019,Colegiales,
-34.639656,-58.507891,Villa Luro,
-34.59637,-58.375211,Retiro,
-34.57250214,-58.44025421,Palermo,Las Cañitas
-34.6069279,-58.376738,San Nicolás,
-34.5950341,-58.4427336,Villa Crespo,
-34.60321,-58.4494554,Villa Crespo,
-34.5930241,-58.4415256,Villa Crespo,
-34.5999522,-58.4402273,Villa Crespo,
-34.605038,-58.363609,Puerto Madero,
-34.61299896,-58.36211777,Puerto Madero,
-34.5769256,-58.4931198,Villa Urquiza,
-34.599823,-58.49246216,Villa del Parque,
-34.5999522,-58.4402273,Villa Crespo,
-34.5777744,-58.4282634,Palermo,Palermo Pacífico
-34.6320423,-58.3760804,Barracas,
-34.5550626833,-58.4397819709,Belgrano,Bajo Belgrano
-34.5909813,-58.3855401,Retiro,
-34.6018219,-58.3998285,Balvanera,Once
-34.6261739,-58.4452945,Caballito,
-34.6667328,-58.5094811,Mataderos,Naon
-34.648689,-58.496919,Mataderos,
-34.6237102,-58.5287905,Villa Real,
-34.6237102,-58.5287905,Villa Real,
-34.57105255,-58.44258881,Palermo,
-34.57105255,-58.44258881,Palermo,
-34.57049942,-58.44261551,Palermo,Las Cañitas
-34.5982899,-58.4530332,Villa Crespo,
-34.5990448,-58.37819672,San Nicolás,
-34.5697552,-58.4415898,Palermo,Las Cañitas
-34.56404495,-58.43727875,Palermo,Las Cañitas
-34.5773313,-58.4471959,Colegiales,
-34.5488409953,-58.471652275,Saavedra,
-34.5913903416,-58.3798203947,Retiro,
-34.5628353119,-58.4407288069,Palermo,Barrio Chino
-34.5745025765,-58.4628665386,Belgrano,Belgrano R
-34.561302797,-58.4481256976,Belgrano,Barrio Chino
-34.5921493036,-58.3874053117,Retiro,
-34.5919272912,-58.3815174819,Retiro,
-34.5878865378,-58.3996546853,Recoleta,La Isla
-34.5838868,-58.4002823,Palermo,La Isla
-34.5838868,-58.4002823,Palermo,La Isla
-34.5883399,-58.4133219,Palermo,Alto Palermo
-34.5801360438,-58.4048180059,Palermo,Palermo Norte
-34.5722045399,-58.4214707463,Palermo,Palermo Pacífico
-34.5754677513,-58.4072445086,Palermo,Palermo Norte
-34.5978279,-58.4249535,Villa Crespo,
-34.583765,-58.4126768,Palermo,Alto Palermo
-34.6100409,-58.386208,Monserrat,
-34.5620842,-58.45668793,Belgrano,Barrio Chino
-34.6377274971,-58.4245263513,Parque Chacabuco,
-34.6206492,-58.4688347,Flores,
-34.5975832,-58.4562447,Chacarita,
-34.6437998,-58.5273731,Liniers,
-34.5958179,-58.4143536,Recoleta,
-34.5955929,-58.4150345,Recoleta,
-34.5898835,-58.4010897,Recoleta,
-34.5524699039,-58.4867771926,Saavedra,
-34.600476,-58.45196,Villa Crespo,
-34.6233355,-58.44455,Caballito,
-34.6152108,-58.4435246,Caballito,
-34.6507732,-58.4945035,Mataderos,
-34.648689,-58.496919,Mataderos,
-34.5994893,-58.4405308,Villa Crespo,
-34.6875877,-58.4687867,Villa Lugano,
-34.6282464,-58.3852913,Constitución,
-34.6221709,-58.3937864,San Cristóbal,
-34.5816708,-58.4858685,Villa Urquiza,
-34.638072,-58.4240537,Boedo,
-34.6086959,-58.404416,Balvanera,Once
-34.6263518,-58.46795,Flores,
-34.6259472,-58.466073,Flores,
-34.5551236,-58.471024,Núñez,
-34.550238,-58.461514,Núñez,
-34.600863,-58.378109,San Nicolás,
-34.6054521,-58.4259746,Almagro,
-34.602139,-58.4311115,Almagro,
-34.6031877,-58.4145015,Almagro,
-34.5992028,-58.4295453,Villa Crespo,
-34.60681,-58.4276765,Almagro,
-34.6008727,-58.419229,Almagro,
-34.584911,-58.4439922,Palermo,
-34.5849396,-58.4439565,Palermo,
-34.5973028,-58.4127659,Recoleta,
-34.574962,-58.423152,Palermo,Palermo Pacífico
-34.578114,-58.4301546,Palermo,Palermo Hollywood
-34.5838868,-58.4002823,Palermo,La Isla
-34.6008727,-58.419229,Almagro,
-34.6008727,-58.419229,Almagro,
-34.6405056,-58.3789866,Barracas,
-34.5617193183,-58.4597047749,Belgrano,
-34.5674025,-58.456443,Belgrano,
-34.55729,-58.450212,Belgrano,Barrio Chino
-34.6291669,-58.472007,Flores,
-34.603716,-58.4555512,Villa Crespo,
-34.5993674,-58.3889126,Recoleta,
-34.5879243,-58.3838198,Retiro,
-34.5849133,-58.3998592,Recoleta,La Isla
-34.5957237,-58.3920457,Recoleta,
-34.5838868,-58.4002823,Palermo,La Isla
-34.5902778,-58.3919444,Recoleta,La Isla
-34.5522857,-58.4873564,Saavedra,
-34.5545188,-58.4915986,Saavedra,
-34.617137,-58.4454321,Caballito,
-34.6145415523,-58.463668386,Villa General Mitre,
-34.6275692,-58.4519779,Caballito,
-34.6557288,-58.4963388,Mataderos,
-34.6221661,-58.3727099,San Telmo,
-34.6472255,-58.5099478,Liniers,
-34.643388,-58.493911,Villa Luro,
-34.5935241,-58.4125105,Recoleta,
-34.5997533,-58.3752717,San Nicolás,
-34.5947209,-58.4442897,Villa Crespo,
-34.5978823,-58.4373945,Villa Crespo,
-34.5946024,-58.4437734,Villa Crespo,
-34.5935283,-58.4422232,Villa Crespo,
-34.6006877,-58.5143934,Villa Devoto,
-34.6728242,-58.4835658,Villa Lugano,
-34.6824245,-58.4698298,Villa Lugano,
-34.6822775,-58.4665496,Villa Lugano,Barrio General de División Manuel Nicolás Savio
-34.623371,-58.3845068,Constitución,
-34.619212,-58.3603363,Puerto Madero,
-34.6196087,-58.4001491,San Cristóbal,
-34.5842594,-58.4692219,Villa Ortúzar,
-34.5792304,-58.4931304,Villa Urquiza,
-34.5690959,-58.4861116,Villa Urquiza,
-34.5866448,-58.4872055,Agronomía,
-34.562509,-58.491572,Villa Urquiza,
-34.5697651522,-58.4833437255,Villa Urquiza,
-34.638303,-58.4888274,Vélez Sarsfield,
-34.6260876,-58.4701356,Flores,
-34.6208924,-58.4254986,Almagro,
-34.6045979,-58.4088873,Balvanera,Abasto
-34.5775233,-58.4253167,Palermo,Palermo Pacífico
-34.5883399,-58.4133219,Palermo,Alto Palermo
-34.589225,-58.425709,Palermo,Palermo Soho
-34.5671325,-58.4539234,Colegiales,
-34.6339985,-58.4809759,Floresta,
-34.5894347,-58.3874473,Recoleta,La Isla
-34.5477391,-58.4782437,Saavedra,
-34.6100477,-58.4020528,Balvanera,Once
-34.6182945,-58.4552837,Caballito,
-34.6164104,-58.4465956,Caballito,
-34.6157092,-58.4428188,Caballito,
-34.6285858,-58.453999,Flores,
-34.5997155,-58.3956467,Balvanera,
-34.589687,-58.418114,Palermo,Alto Palermo
-34.5997683,-58.4060488,Balvanera,Abasto
-34.5925942,-58.3929046,Recoleta,La Isla
-34.6061042,-58.3822253,San Nicolás,
-34.5967456,-58.4458067,Villa Crespo,
-34.6056912,-58.4438518,Villa Crespo,
-34.59898,-58.4400106,Villa Crespo,
-34.632769,-58.4611763,Flores,
-34.59321,-58.377226,Retiro,
-34.563101,-58.4377547,Palermo,
-34.574962,-58.423152,Palermo,Palermo Pacífico
-34.583203,-58.4286019,Palermo,Palermo Hollywood
-34.5550626833,-58.4397819709,Belgrano,Bajo Belgrano
-34.5550626833,-58.4397819709,Belgrano,Bajo Belgrano
-34.557806,-58.4521838,Belgrano,Barrio Chino
-34.557806,-58.4521838,Belgrano,Barrio Chino
-34.5880254,-58.3906389,Recoleta,La Isla
-34.6259587,-58.5053953,Vélez Sarsfield,
-34.6046498998,-58.3879999123,San Nicolás,
-34.6032451,-58.4898103,Villa del Parque,
-34.6033249,-58.4313142,Almagro,
-34.561903,-58.447153,Belgrano,Barrio Chino
-34.5479263,-58.4562118,Núñez,
-34.6231575,-58.46500778,Flores,
-34.5964241,-58.37440872,Retiro,
-34.60569763,-58.41688538,Almagro,
-34.59380341,-58.38005447,Retiro,
-34.6035937,-58.4654251,Villa General Mitre,
-34.56342382,-58.46708488,Belgrano,Belgrano R
-34.60335159,-58.39839554,Balvanera,Once
-34.57243564,-58.43354249,Palermo,Las Cañitas
-34.58200073,-58.4090004,Palermo,Palermo Norte
-34.6360479,-58.4173606,Boedo,
-34.63367462,-58.47472,Floresta,
-34.6023964,-58.4884869,Villa del Parque,
-34.6291566,-58.4554328,Flores,
-34.621,-58.446,Caballito,
-34.62543488,-58.45153427,Caballito,
-34.621,-58.446,Caballito,
-34.6234372,-58.3842777,Constitución,
-34.638072,-58.4240537,Boedo,
-34.58962062,-58.44506635,Chacarita,
-34.637387,-58.460688,Flores,
-34.5457986,-58.4749642,Saavedra,
-34.588209,-58.421195,Palermo,Palermo Soho
-34.615111,-58.394615,Balvanera,
-34.61535,-58.399436,Balvanera,
-34.6131023,-58.4329051,Caballito,
-34.653659,-58.49701,Mataderos,
-34.568617,-58.452966,Colegiales,
-34.5949544,-58.5034779,Villa Devoto,
-34.603744,-58.510853,Villa Devoto,
-34.664294,-58.47851,Villa Lugano,
-34.6940346,-58.4683226,Villa Riachuelo,
-34.639097,-58.463411,Flores,Bajo Flores
-34.622085,-58.43075,Caballito,
-34.582565,-58.454754,Chacarita,
-34.62302,-58.486383,Floresta,
-34.6914895,-58.4715167,Villa Riachuelo,
-34.547145,-58.451983,Belgrano,Barrio River
-34.6726044,-58.4730713,Villa Lugano,
-34.640755,-58.521885,Liniers,
-34.6914895,-58.4715167,Villa Riachuelo,
-34.6282,-58.4705,Flores,
-34.6327617,-58.4495093,Parque Chacabuco,
-34.5856158,-58.4431698,Chacarita,
-34.5892038,-58.4334584,Palermo,Palermo Soho
-34.6408859,-58.4159394,Nueva Pompeya,
-34.6040182,-58.4597009,La Paternal,
-34.6039,-58.4446,Villa Crespo,
-34.5930644,-58.4421008,Villa Crespo,
-34.6071268,-58.5249088,Villa Devoto,
-34.6226455,-58.4601887,Flores,
-34.615089,-58.41105,Balvanera,
-34.6554994,-58.4980673,Mataderos,
-34.6444582,-58.4996446,Villa Luro,
-34.6726044,-58.4730713,Villa Lugano,
-34.6360479,-58.4173606,Boedo,
-34.59199905,-58.37599945,Retiro,
-34.60400009,-58.41699982,Almagro,
-34.5929985,-58.40800095,Recoleta,
-34.5829336,-58.4514013,Chacarita,
-34.5829336,-58.4514013,Chacarita,
-34.6628714,-58.5092938,Mataderos,Naon
-34.6234917,-58.3770467,San Telmo,
-34.6299958,-58.5173397,Versalles,
-34.6424958,-58.5049063,Villa Luro,
-34.6030338,-58.4379364,Villa Crespo,
-34.6631462,-58.4720591,Villa Lugano,
-34.630152,-58.4317885,Parque Chacabuco,
-34.6301521,-58.4317888,Parque Chacabuco,
-34.6356893,-58.4297479,Parque Chacabuco,
-34.6058,-58.4887,Villa del Parque,
-34.592561,-58.384752,Retiro,
-34.583992,-58.40088272,Palermo,La Isla
-34.5673936,-58.4437457,Palermo,
-34.6209259,-58.44587326,Caballito,
-34.5815742,-58.4484207,Chacarita,
-34.58100128,-58.49100113,Villa Urquiza,
-34.6172645,-58.3686387,San Telmo,
-34.63629913,-58.49889755,Villa Luro,
-34.613582,-58.385524,Monserrat,
-34.598766,-58.371516,San Nicolás,
-34.604608,-58.392767,Balvanera,
-34.6245543791,-58.3680038878,San Telmo,
-34.59959412,-58.38093948,San Nicolás,
-34.604608,-58.392767,Balvanera,
-34.6399234,-58.4673781,Flores,
-34.5874156,-58.4263303,Palermo,Palermo Soho
-34.6074519,-58.3906184,San Nicolás,
-34.6140734,-58.4439873,Caballito,
-34.613394,-58.361769,Puerto Madero,
-34.57876587,-58.48264694,Villa Urquiza,
-34.623948,-58.424236,Boedo,
-34.6302,-58.4133,Boedo,
-34.631082,-58.463215,Flores,
-34.542988,-58.461837,Núñez,
-34.5542242,-58.4678339,Núñez,
-34.54615021,-58.47016525,Núñez,
-34.6055869,-58.421491,Almagro,
-34.6020773149,-58.4212363406,Almagro,
-34.6207962,-58.41737747,Almagro,
-34.578046,-58.433714,Palermo,Palermo Hollywood
-34.595902,-58.4245444,Palermo,
-34.595902,-58.4245444,Palermo,
-34.595902,-58.4245444,Palermo,
-34.595902,-58.4245444,Palermo,
-34.595902,-58.4245444,Palermo,
-34.5782178,-58.429397,Palermo,Palermo Hollywood
-34.5982839611,-58.4237119117,Almagro,
-34.586191,-58.440431,Palermo,Palermo Hollywood
-34.5777116304,-58.4362659305,Palermo,Palermo Hollywood
-34.59617,-58.413188,Recoleta,
-34.577041,-58.439642,Palermo,Palermo Hollywood
-34.573855,-58.4219,Palermo,Palermo Pacífico
-34.586191,-58.440431,Palermo,Palermo Hollywood
-34.5824394,-58.4328746,Palermo,Palermo Hollywood
-34.5967478,-58.4168867,Palermo,
-34.5895862,-58.4354746,Palermo,Palermo Soho
-34.5862807,-58.4015061,Recoleta,La Isla
-34.5968006,-58.4244753,Palermo,
-34.5769553,-58.4398077,Palermo,Palermo Hollywood
-34.5769553,-58.4398077,Palermo,Palermo Hollywood
-34.553074,-58.455691,Belgrano,Barrio Chino
-34.5661452,-58.4656982,Belgrano,Belgrano R
-34.56721,-58.458508,Belgrano,
-34.55808,-58.454392,Belgrano,Barrio Chino
-34.554245,-58.45742416,Belgrano,Barrio Chino
-34.5628094,-58.4767578,Coghlan,
-34.625829,-58.485943,Floresta,
-34.6042813,-58.4600098,Villa General Mitre,
-34.589767,-58.409774,Recoleta,
-34.597246,-58.389645,Recoleta,
-34.5862807,-58.4015061,Recoleta,La Isla
-34.5902194,-58.395788,Recoleta,La Isla
-34.55440903,-58.49136734,Saavedra,
-34.607054,-58.408827,Balvanera,Once
-34.624237,-58.4508034,Caballito,
-34.621266,-58.43588,Caballito,
-34.6048557,-58.4292563,Almagro,
-34.6048557,-58.4292563,Almagro,
-34.6248776,-58.4516928,Caballito,
-34.620868,-58.429202,Caballito,
-34.624237,-58.450803,Caballito,
-34.627575,-58.449893,Caballito,
-34.622281,-58.427598,Boedo,
-34.616265,-58.44506,Caballito,
-34.6215013,-58.453364,Caballito,
-34.6215013,-58.453364,Caballito,
-34.5867774,-58.4510162,Chacarita,
-34.5867774,-58.4510162,Chacarita,
-34.59908676,-58.37843323,San Nicolás,
-34.5763898,-58.4482315,Colegiales,
-34.5754283,-58.4416277,Palermo,Palermo Hollywood
-34.6053229,-58.3865034,San Nicolás,
-34.64389,-58.502241,Villa Luro,
-34.641315,-58.513428,Liniers,
-34.639232,-58.499219,Villa Luro,
-34.62942505,-58.50688934,Villa Luro,
-34.6364733,-58.4987489,Villa Luro,
-34.615749,-58.522937,Villa Real,
-34.5862807,-58.4015061,Recoleta,La Isla
-34.597246,-58.389645,Recoleta,
-34.6053229,-58.3865034,San Nicolás,
-34.603716,-58.4555512,Villa Crespo,
-34.600498,-58.437766,Villa Crespo,
-34.603716,-58.4555512,Villa Crespo,
-34.6857142,-58.465325,Villa Lugano,Barrio General de División Manuel Nicolás Savio
-34.627106,-58.384138,Constitución,
-34.622253,-58.407833,San Cristóbal,
-34.622253,-58.407833,San Cristóbal,
-34.627463,-58.40665,San Cristóbal,
-34.569235,-58.489231,Villa Urquiza,
-34.597931,-58.4872214,Villa del Parque,
-34.620792,-58.48345,Villa Santa Rita,
-34.599126,-58.481083,Villa del Parque,
-34.604491,-58.404731,Balvanera,Once
-34.556873,-58.468299,Núñez,
-34.5398984,-58.4644099,Núñez,
-34.593088,-58.376292,Retiro,
-34.6013584,-58.3795221,San Nicolás,
-34.6062714998,-58.4202947344,Almagro,
-34.602322,-58.4301256,Almagro,
-34.573855,-58.4219,Palermo,Palermo Pacífico
-34.584701,-58.441669,Palermo,Palermo Hollywood
-34.5803913701,-58.4132482422,Palermo,Palermo Botánico
-34.586072,-58.4148,Palermo,Alto Palermo
-34.58314,-58.411114,Palermo,Alto Palermo
-34.5858064,-58.4129121,Palermo,Alto Palermo
-34.5779431,-58.4241656,Palermo,Palermo Pacífico
-34.582386401,-58.4319733778,Palermo,Palermo Hollywood
-34.5808382,-58.4137062,Palermo,Palermo Botánico
-34.5766060656,-58.4300893847,Palermo,Palermo Hollywood
-34.5792691,-58.4366421,Palermo,Palermo Hollywood
-34.5755268,-58.4193799,Palermo,Palermo Pacífico
